ac,floored charge rate,sd/a
8.356557377,7,0.000443502
8.356557377,7,0.000455421
8.360655738,7,0.000520282
8.364754098,7,0.000552194
8.364754098,7,0.000449164
8.368852459,7,0.000585896
8.368852459,7,0.000552485
8.368852459,7,0.000501658
8.368852459,7,0.000427255
8.368852459,7,0.000312898
8.368852459,7,0.0002924
8.368852459,7,0.000292602
8.368852459,7,0.000375054
8.368852459,7,0.000375054
8.368852459,7,0.00041928
8.368852459,7,0.000432987
8.368852459,7,0.000419195
8.364754098,7,0.000377125
8.364754098,7,0.000354356
8.360655738,7,0.000225891
8.360655738,7,0.000229271
8.360655738,7,0.000230393
8.360655738,7,0.000229291
8.360655738,7,0.000378102
8.360655738,7,0.000446215
8.360655738,7,0.00049862
8.356557377,7,0.000524
8.356557377,7,0.000559248
8.356557377,7,0.000538977
8.356557377,7,0.000518011
8.360655738,7,0.000322254
8.356557377,7,0.000339781
8.356557377,7,0.000313716
8.356557377,7,0.000229626
8.356557377,7,0.00030902
8.360655738,7,0.000481636
8.360655738,7,0.000582859
8.360655738,7,0.000608148
8.360655738,7,0.000644044
8.356557377,7,0.000568164
8.356557377,7,0.000455453
8.356557377,7,0.000262085
8.356557377,7,0.000262085
8.356557377,7,0.000253778
8.360655738,7,0.000253778
8.356557377,7,0.000227
8.360655738,7,0.000338696
8.364754098,7,0.00053505
8.360655738,7,0.000545735
8.360655738,7,0.000529831
8.348360656,7,0.000644938
8.336065574,7,0.001231607
8.336065574,7,0.001532942
8.323770492,7,0.002020368
8.31557377,7,0.002389363
8.31557377,7,0.002381594
8.303278689,7,0.002430562
8.303278689,7,0.002059221
8.299180328,7,0.001742286
8.295081967,7,0.001666971
8.290983607,7,0.001368898
8.290983607,7,0.001178263
8.286885246,7,0.001048947
8.278688525,7,0.000881503
8.278688525,7,0.000901358
8.270491803,7,0.000987856
8.270491803,7,0.000985837
8.266393443,7,0.001032606
8.266393443,7,0.001282232
8.266393443,7,0.001308587
8.258196721,7,0.001345836
8.258196721,7,0.00136383
8.254098361,7,0.001273462
8.254098361,7,0.001212786
8.254098361,7,0.000917741
8.254098361,7,0.000577049
8.254098361,7,0.000487303
8.258196721,7,0.000442904
8.258196721,7,0.000506206
8.266393443,7,0.00064957
8.266393443,7,0.000633146
8.266393443,7,0.000501867
8.266393443,7,0.00048411
8.266393443,7,0.000418309
8.270491803,7,0.000353924
8.278688525,7,0.000733557
8.278688525,7,0.000855002
8.286885246,7,0.001152716
8.295081967,7,0.001487155
8.295081967,7,0.001599343
8.303278689,7,0.001632568
8.303278689,7,0.001437208
8.303278689,7,0.001104427
8.31557377,7,0.001199353
8.31557377,7,0.001036514
8.323770492,7,0.001125712
8.327868852,7,0.001398681
8.327868852,7,0.001445136
8.336065574,7,0.001600987
8.344262295,7,0.001724381
8.352459016,7,0.001742026
8.360655738,7,0.001968291
8.368852459,7,0.001982312
8.368852459,7,0.001896787
8.37704918,7,0.001914547
8.385245902,7,0.001809174
8.385245902,7,0.001594339
8.401639344,7,0.002067374
8.401639344,7,0.002236512
8.409836066,7,0.002449595
8.418032787,7,0.002624009
8.418032787,7,0.002445878
8.426229508,7,0.002295139
8.430327869,7,0.002029271
8.43852459,7,0.00144545
8.446721311,7,0.001592947
8.454918033,7,0.001657419
8.454918033,7,0.001628039
8.463114754,7,0.002126548
8.471311475,7,0.002411411
8.471311475,7,0.00248951
8.479508197,7,0.002426869
8.487704918,7,0.002380377
8.495901639,7,0.002350811
8.5,7,0.002065047
8.5,7,0.001356648
8.508196721,7,0.0012103
8.512295082,7,0.001176589
8.520491803,7,0.001115682
8.524590164,7,0.001154558
8.532786885,7,0.001396254
8.532786885,7,0.001564665
8.536885246,7,0.001551885
8.545081967,7,0.001475894
8.545081967,7,0.001357242
8.549180328,7,0.001073877
8.553278689,7,0.000910455
8.557377049,7,0.000769917
8.557377049,7,0.000725963
8.557377049,7,0.000555835
8.557377049,7,0.000383273
8.557377049,7,0.000534851
8.56147541,7,0.000698479
8.56147541,7,0.000671437
8.56557377,7,0.000735457
8.56557377,7,0.000778331
8.56147541,7,0.000703204
8.56147541,7,0.000569133
8.56147541,7,0.000306765
8.557377049,7,0.000306765
8.56147541,7,0.000306765
8.557377049,7,0.000361862
8.56147541,7,0.000328272
8.56147541,7,0.000237982
8.557377049,7,0.000313893
8.557377049,7,0.000335419
8.557377049,7,0.000313923
8.557377049,7,0.000332497
8.553278689,7,0.000245105
8.553278689,7,0.000235203
8.553278689,7,0.000184072
8.549180328,7,0.000187801
8.549180328,7,0.000241237
8.545081967,7,0.000278556
8.545081967,7,0.000288064
8.540983607,7,0.000366125
8.540983607,7,0.000391334
8.540983607,7,0.000366259
8.532786885,7,0.000512801
8.532786885,7,0.000608121
8.532786885,7,0.000628417
8.532786885,7,0.000598343
8.528688525,7,0.000570307
8.524590164,7,0.000651355
8.520491803,7,0.000639463
8.520491803,7,0.000501118
8.520491803,7,0.000505315
8.516393443,7,0.000544586
8.516393443,7,0.000505569
8.512295082,7,0.000461995
8.512295082,7,0.000643532
8.504098361,7,0.000988949
8.508196721,7,0.001046888
8.508196721,7,0.001015997
8.508196721,7,0.000886869
8.508196721,7,0.000766451
8.508196721,7,0.000526637
8.504098361,7,0.000297827
8.508196721,7,0.000282624
8.508196721,7,0.000219396
8.508196721,7,0.000228411
8.508196721,7,0.000228411
8.508196721,7,0.000228411
8.512295082,7,0.000233556
8.512295082,7,0.000241999
8.516393443,7,0.000304716
8.516393443,7,0.000365647
8.524590164,7,0.000520271
8.532786885,7,0.000832412
8.532786885,7,0.000922815
8.536885246,7,0.000978011
8.549180328,7,0.001300073
8.557377049,7,0.001398689
8.569672131,7,0.001687146
8.569672131,7,0.001683698
8.581967213,7,0.001830227
8.590163934,7,0.002057931
8.610655738,7,0.002491745
8.610655738,7,0.002521699
8.62704918,7,0.00284496
8.647540984,7,0.003251185
8.668032787,7,0.003873435
8.68852459,7,0.004336783
8.68852459,7,0.00435415
8.700819672,7,0.004208199
8.704918033,7,0.004057946
8.704918033,7,0.003319415
8.704918033,7,0.002405198
8.704918033,7,0.001527216
8.704918033,7,0.000898339
8.704918033,7,0.000736846
8.704918033,7,0.000303561
8.704918033,7,0.000216625
8.68852459,7,0.000637069
8.663934426,7,0.001657387
8.643442623,5,0.003055723
8.618852459,5,0.004371183
8.618852459,5,0.004929812
8.602459016,5,0.005320064
8.586065574,5,0.005428787
8.573770492,5,0.00491846
8.56557377,5,0.004116975
8.545081967,5,0.003616639
8.524590164,5,0.003780423
8.512295082,5,0.004159612
8.495901639,5,0.004260037
8.495901639,5,0.003942364
8.475409836,5,0.003903947
8.450819672,5,0.004043518
8.450819672,5,0.003627649
8.401639344,5,0.004440239
8.401639344,5,0.00461295
8.37704918,5,0.004999075
8.352459016,5,0.005610838
8.336065574,5,0.00558684
8.327868852,5,0.005354227
8.303278689,5,0.005487905
8.278688525,5,0.005041164
8.262295082,5,0.005423722
8.25,5,0.005056872
8.25,5,0.004495976
8.237704918,5,0.004152803
8.221311475,5,0.003944968
8.221311475,5,0.00314016
8.172131148,5,0.003811673
8.172131148,5,0.004039143
8.139344262,5,0.004879382
8.110655738,5,0.005917075
8.090163934,5,0.006616684
8.077868852,5,0.006881503
8.045081967,5,0.007353082
8.016393443,5,0.007197704
7.991803279,5,0.007729866
7.959016393,5,0.00781153
7.959016393,5,0.007568435
7.922131148,5,0.007800685
7.881147541,5,0.008430656
7.881147541,5,0.007904873
7.840163934,5,0.007998182
7.81147541,5,0.008225964
7.786885246,5,0.008344643
7.766393443,5,0.008510382
7.754098361,5,0.007757755
7.745901639,5,0.006961715
7.729508197,5,0.00664297
7.704918033,5,0.005674047
7.696721311,5,0.005052381
7.68852459,5,0.004562277
7.68852459,5,0.00403647
7.68852459,5,0.003522181
7.680327869,5,0.002996299
7.680327869,5,0.002026705
7.659836066,5,0.00147803
7.643442623,5,0.002000998
7.635245902,5,0.002485244
7.631147541,5,0.002840683
7.62295082,5,0.003075988
7.62295082,5,0.00295104
7.618852459,5,0.002780251
7.586065574,5,0.002805756
7.586065574,5,0.002809153
7.504098361,5,0.005713097
7.504098361,5,0.007002777
7.524590164,5,0.007052559
7.590163934,5,0.006573235
7.590163934,5,0.005988082
7.631147541,5,0.00621831
7.680327869,5,0.00820317
7.672131148,5,0.009328599
7.495901639,5,0.009581935
7.37295082,5,0.013540103
7.307377049,5,0.018371327
7.155737705,5,0.025645062
7.053278689,5,0.032420575
7.053278689,5,0.034780908
6.950819672,5,0.034577828
6.950819672,5,0.028765137
6.913934426,5,0.024435423
6.87704918,5,0.020664905
6.87704918,5,0.014425455
6.840163934,5,0.011485446
6.803278689,5,0.011251414
6.766393443,5,0.00970227
6.733606557,5,0.010813593
6.713114754,5,0.010919723
6.700819672,5,0.010749746
6.672131148,5,0.010945367
6.647540984,5,0.010079697
6.647540984,5,0.008670243
6.62295082,5,0.007618554
6.602459016,5,0.007020749
6.577868852,5,0.007016821
6.557377049,5,0.00725522
6.557377049,5,0.006635961
6.532786885,5,0.006618139
6.516393443,5,0.006832359
6.495901639,5,0.006524147
6.495901639,5,0.005893465
6.471311475,5,0.005674764
6.467213115,5,0.005429102
6.446721311,5,0.005631211
6.43442623,5,0.004768027
6.43442623,5,0.004000363
6.422131148,5,0.003444203
6.409836066,5,0.003399434
6.397540984,5,0.003041514
6.385245902,5,0.003404741
6.385245902,5,0.003713061
6.37295082,5,0.004383627
6.364754098,5,0.004627143
6.356557377,5,0.004420819
6.356557377,5,0.003933587
6.340163934,5,0.003615815
6.340163934,5,0.00309147
6.331967213,5,0.002675165
6.323770492,5,0.002478842
6.323770492,5,0.002278686
6.31557377,5,0.002241167
6.31147541,5,0.002173063
6.303278689,5,0.001968552
6.299180328,5,0.002042574
6.299180328,5,0.001774075
6.290983607,5,0.001748008
6.286885246,5,0.001835248
6.282786885,5,0.001740145
6.282786885,5,0.001648532
6.278688525,5,0.001454237
6.274590164,5,0.001436697
6.274590164,5,0.001338903
6.266393443,5,0.001245637
6.266393443,5,0.001209037
6.262295082,5,0.001246857
6.262295082,5,0.001231986
6.258196721,5,0.001155875
6.258196721,5,0.001034269
6.254098361,5,0.001198425
6.254098361,5,0.001098993
6.25,5,0.001232079
6.25,5,0.001186677
6.25,5,0.001127536
6.241803279,5,0.00106826
6.241803279,5,0.00097707
6.241803279,5,0.000663157
6.241803279,5,0.000611329
6.241803279,5,0.00046942
6.241803279,5,0.00041991
6.241803279,5,0.000332103
6.241803279,5,0.000187774
6.241803279,5,0.000209927
6.241803279,5,0.000216801
6.241803279,5,0.000209906
6.237704918,5,0.00038143
6.237704918,5,0.000481203
6.237704918,5,0.000549777
6.241803279,5,0.000526006
6.241803279,5,0.000495204
6.241803279,5,0.000455944
6.241803279,5,0.000646619
6.241803279,5,0.000777622
6.241803279,5,0.000812873
6.241803279,5,0.000769025
6.241803279,5,0.000629909
6.241803279,5,0.000563322
6.241803279,5,0.000433624
6.25,5,0.000369467
6.25,5,0.000472239
6.25,5,0.000529267
6.25,5,0.000554856
6.245901639,5,0.00053562
6.25,5,0.00052648
6.25,5,0.000488004
6.25,5,0.000231857
6.25,5,0.000231857
6.254098361,5,0.000350507
6.25,5,0.000453102
6.254098361,5,0.000657338
6.254098361,5,0.000651859
6.254098361,5,0.000680626
6.254098361,5,0.000651663
6.254098361,5,0.000553736
6.25,5,0.000553736
6.25,5,0.000651663
6.25,5,0.000729071
6.254098361,5,0.000680324
6.254098361,5,0.000608719
6.254098361,5,0.000608719
6.254098361,5,0.000608719
6.25,5,0.000612775
6.254098361,5,0.000616034
6.254098361,5,0.000553736
6.254098361,5,0.000396175
6.254098361,5,0.000341211
6.25,5,0.000406669
6.25,5,0.000475157
6.25,5,0.000495933
6.25,5,0.000530146
6.25,5,0.000475262
6.245901639,5,0.000438483
6.245901639,5,0.000311721
6.25,5,0.000251433
6.245901639,5,0.000271687
6.241803279,5,0.000422437
6.241803279,5,0.001079325
6.241803279,5,0.00135853
6.241803279,5,0.001432929
6.241803279,5,0.00147764
6.241803279,5,0.001433891
6.241803279,5,0.001130553
6.241803279,5,0.000918711
6.241803279,5,0.000840007
6.241803279,5,0.000867379
6.241803279,5,0.000839666
6.241803279,5,0.000750868
6.237704918,5,0.000639071
6.237704918,5,0.000491823
6.233606557,5,0.000693541
6.233606557,5,0.000784024
6.237704918,5,0.000738105
6.237704918,5,0.000659163
6.241803279,5,0.000659163
6.241803279,5,0.000659163
6.241803279,5,0.000738105
6.233606557,5,0.000754686
6.237704918,5,0.000670449
6.233606557,5,0.000989357
6.233606557,5,0.001231248
6.233606557,5,0.001388652
6.233606557,5,0.001369982
6.233606557,5,0.001231613
6.233606557,5,0.000920722
6.233606557,5,0.000839336
6.233606557,5,0.000187584
6.229508197,5,0.000381554
6.229508197,5,0.000464434
6.229508197,5,0.000495482
6.229508197,5,0.000453501
6.229508197,5,0.000387754
6.229508197,5,0.000282071
6.229508197,5,0.00025083
6.229508197,5,0.000209736
6.229508197,5,0.000187584
6.225409836,5,0.000157635
6.229508197,5,0.000179421
6.229508197,5,0.000224783
6.229508197,5,0.000250973
6.229508197,5,0.00026377
6.225409836,5,0.000299847
6.229508197,5,0.000307049
6.229508197,5,0.000304596
6.229508197,5,0.00023262
6.229508197,5,0.00023262
6.233606557,5,0.00035166
6.233606557,5,0.00042159
6.233606557,5,0.000465125
6.233606557,5,0.000351544
6.233606557,5,0.000340353
6.237704918,5,0.000421382
6.241803279,5,0.000582682
6.241803279,5,0.000485139
6.241803279,5,0.000471706
6.245901639,5,0.000516954
6.25,5,0.000641136
6.258196721,5,0.000984298
6.258196721,5,0.001276901
6.262295082,5,0.001573302
6.266393443,5,0.001871551
6.270491803,5,0.001972901
6.270491803,5,0.001800686
6.278688525,5,0.001725225
6.282786885,5,0.001592615
6.295081967,5,0.001910755
6.299180328,5,0.002134991
6.299180328,5,0.002149392
6.31557377,5,0.002535929
6.327868852,5,0.003028276
6.336065574,5,0.003167163
6.336065574,5,0.003080933
6.356557377,5,0.003323359
6.368852459,5,0.0037831
6.381147541,5,0.004152905
6.389344262,5,0.004151179
6.389344262,5,0.004019012
6.393442623,5,0.003867951
6.401639344,5,0.003610746
6.401639344,5,0.002656217
6.418032787,5,0.002453414
6.418032787,5,0.002112303
6.430327869,5,0.002239328
6.43852459,5,0.002582875
6.442622951,5,0.002655231
6.442622951,5,0.002469408
6.442622951,5,0.002289871
6.43852459,5,0.001647789
6.43852459,5,0.001402016
6.43852459,5,0.000693965
6.43852459,5,0.000296648
6.43442623,5,0.000356621
6.426229508,5,0.000900763
6.426229508,5,0.001124646
6.422131148,5,0.001276616
6.413934426,5,0.001620104
6.405737705,5,0.001992044
6.401639344,5,0.002179799
6.401639344,5,0.00198261
6.401639344,5,0.001635131
6.393442623,5,0.001637826
6.393442623,5,0.001377587
6.393442623,5,0.000975106
6.389344262,5,0.000795843
6.389344262,5,0.000783059
6.389344262,5,0.000798925
6.393442623,5,0.000635327
6.393442623,5,0.000331842
6.393442623,5,0.000331842
6.393442623,5,0.000398197
6.397540984,5,0.000593546
6.397540984,5,0.00065383
6.397540984,5,0.000633198
6.401639344,5,0.000640757
6.405737705,5,0.001027792
6.409836066,5,0.001308335
6.409836066,5,0.001362425
6.418032787,5,0.001566355
6.418032787,5,0.001647345
6.426229508,5,0.001773365
6.430327869,5,0.002010122
6.430327869,5,0.001965537
6.430327869,5,0.001930935
6.43852459,5,0.002010524
6.446721311,5,0.002030625
6.446721311,5,0.001985465
6.450819672,5,0.00154189
6.454918033,5,0.00121089
6.463114754,5,0.001351374
6.467213115,5,0.001407277
6.467213115,5,0.001188199
6.471311475,5,0.001045031
6.479508197,5,0.00124312
6.487704918,5,0.001549289
6.491803279,5,0.001601743
6.491803279,5,0.001498716
6.5,5,0.001685354
6.504098361,5,0.002036526
6.512295082,5,0.002329458
6.512295082,5,0.002182958
6.524590164,5,0.002340953
6.528688525,5,0.002483514
6.536885246,5,0.002556664
6.540983607,5,0.002341637
6.540983607,5,0.002013274
6.549180328,5,0.001906546
6.553278689,5,0.001881555
6.557377049,5,0.001608121
6.569672131,5,0.002117752
6.569672131,5,0.002269355
6.573770492,5,0.002374496
6.581967213,5,0.002522181
6.586065574,5,0.002410781
6.586065574,5,0.002209244
6.594262295,5,0.002012585
6.598360656,5,0.001645186
6.606557377,5,0.001873935
6.614754098,5,0.002046659
6.614754098,5,0.001976539
6.62295082,5,0.001892887
6.62704918,5,0.001804452
6.635245902,5,0.001644888
6.635245902,5,0.001467283
6.639344262,5,0.001264088
6.643442623,5,0.001242004
6.647540984,5,0.001579567
6.659836066,5,0.002068262
6.659836066,5,0.002149135
6.668032787,5,0.002274598
6.672131148,5,0.002417285
6.672131148,5,0.002465504
6.68442623,5,0.002622006
6.68442623,5,0.002419481
6.68852459,5,0.002244332
6.692622951,5,0.002243105
6.700819672,5,0.002131961
6.700819672,5,0.001743761
6.709016393,5,0.001341343
6.709016393,5,0.000952002
6.713114754,5,0.000956629
6.721311475,5,0.001073505
6.721311475,5,0.00110491
6.725409836,5,0.001398957
6.729508197,5,0.001738451
6.729508197,5,0.001622126
6.733606557,5,0.001641214
6.737704918,5,0.001530082
6.741803279,5,0.001679643
6.745901639,5,0.001876306
6.754098361,5,0.002004512
6.754098361,5,0.002076284
6.754098361,5,0.002023562
6.758196721,5,0.001821582
6.758196721,5,0.00137344
6.770491803,5,0.00092265
6.770491803,5,0.000770454
6.778688525,5,0.000881822
6.778688525,5,0.001025982
6.778688525,5,0.001087769
6.782786885,5,0.001167563
6.790983607,5,0.001443544
6.795081967,5,0.001292288
6.795081967,5,0.00132163
6.803278689,5,0.001397464
6.803278689,5,0.001478268
6.803278689,5,0.0013962
6.81147541,5,0.001318841
6.81147541,5,0.001112789
6.81557377,5,0.001112286
6.81557377,5,0.001067315
6.819672131,5,0.001141342
6.823770492,5,0.00136615
6.823770492,5,0.001381333
6.823770492,5,0.001195532
6.827868852,5,0.001204455
6.831967213,5,0.001330076
6.836065574,5,0.001454639
6.840163934,5,0.00142696
6.840163934,5,0.001459703
6.840163934,5,0.001443093
6.844262295,5,0.00136901
6.844262295,5,0.000999359
6.844262295,5,0.000523139
6.848360656,5,0.000369813
6.852459016,5,0.000425761
6.856557377,5,0.000637894
6.856557377,5,0.000925676
6.856557377,5,0.001049557
6.860655738,5,0.001245224
6.860655738,5,0.001207981
6.860655738,5,0.001000787
6.864754098,5,0.000851465
6.864754098,5,0.000596156
6.868852459,5,0.00042074
6.868852459,5,0.000380466
6.868852459,5,0.000279862
6.868852459,5,0.000275166
6.87704918,5,0.000527574
6.87704918,5,0.000833195
6.87704918,5,0.001012363
6.87704918,5,0.000999564
6.87704918,5,0.000992507
6.881147541,5,0.000987164
6.881147541,5,0.00082575
6.881147541,5,0.000596186
6.889344262,5,0.000571719
6.889344262,5,0.000581005
6.889344262,5,0.00058936
6.889344262,5,0.000596823
6.889344262,5,0.000709285
6.893442623,5,0.000884081
6.893442623,5,0.000869676
6.901639344,5,0.000965204
6.901639344,5,0.001093908
6.905737705,6,0.001496483
6.905737705,6,0.001608038
6.905737705,6,0.001495965
6.905737705,6,0.001362771
6.905737705,6,0.001200351
6.905737705,6,0.000839064
6.905737705,6,0.000719428
6.913934426,6,0.000429522
6.918032787,6,0.000498581
6.918032787,6,0.00054908
6.918032787,6,0.000585843
6.918032787,6,0.000843835
6.926229508,6,0.001255915
6.926229508,6,0.001458586
6.930327869,6,0.001388182
6.930327869,6,0.001359259
6.930327869,6,0.001297091
6.93852459,6,0.001090756
6.93852459,6,0.000621335
6.93852459,6,0.000265635
6.942622951,6,0.000306327
6.942622951,6,0.000265226
6.950819672,6,0.000620124
6.950819672,6,0.000865197
6.950819672,6,0.000974012
6.954918033,6,0.001087785
6.959016393,6,0.001176212
6.959016393,6,0.001087005
6.963114754,6,0.000945584
6.971311475,6,0.000827067
6.967213115,6,0.000735454
6.975409836,6,0.000854077
6.975409836,6,0.000808635
6.975409836,6,0.000767798
6.975409836,6,0.000756004
6.975409836,6,0.00068477
6.975409836,6,0.000437243
6.975409836,6,0.000415517
6.971311475,6,0.000207743
6.971311475,6,0.000381706
6.967213115,6,0.000607444
6.967213115,6,0.000709309
6.967213115,6,0.000740263
6.963114754,6,0.000804015
6.963114754,6,0.000759405
6.963114754,6,0.000581793
6.963114754,6,0.000437758
6.963114754,6,0.000304553
6.963114754,6,0.00027242
6.963114754,6,0.00020808
6.963114754,6,0
6.963114754,6,0.000143597
6.963114754,6,0.000188003
6.967213115,6,0.000360802
6.967213115,6,0.000435466
6.967213115,6,0.000462309
6.971311475,6,0.000468476
6.975409836,6,0.000428362
6.975409836,6,0.000369936
6.975409836,6,0.000362324
6.975409836,6,0.000353551
6.979508197,6,0.00037623
6.979508197,6,0.000480716
6.979508197,6,0.000556749
6.983606557,6,0.000616206
6.987704918,6,0.000803272
6.991803279,6,0.000985566
7,6,0.001174413
7.004098361,6,0.001280379
7.004098361,6,0.001295342
7.008196721,6,0.0013287
7.012295082,6,0.001270939
7.012295082,6,0.001126643
7.016393443,6,0.001026905
7.016393443,6,0.000870076
7.024590164,6,0.000987907
7.028688525,6,0.001157916
7.032786885,6,0.001245988
7.036885246,6,0.001359749
7.045081967,6,0.001619983
7.049180328,6,0.001732951
7.049180328,6,0.00170372
7.06147541,6,0.001760021
7.06147541,6,0.001743342
7.069672131,6,0.001727694
7.073770492,6,0.001668773
7.073770492,6,0.001458432
7.081967213,6,0.001496299
7.090163934,6,0.00164953
7.098360656,6,0.001730079
7.098360656,6,0.001775579
7.106557377,6,0.001812337
7.110655738,6,0.001839798
7.118852459,6,0.001940488
7.12295082,6,0.001807894
7.12295082,6,0.001551064
7.143442623,6,0.001924801
7.143442623,6,0.002117201
7.151639344,6,0.002154178
7.159836066,6,0.002309708
7.159836066,6,0.002221352
7.168032787,6,0.002271518
7.180327869,6,0.002449831
7.18852459,6,0.002288984
7.196721311,6,0.002582904
7.204918033,6,0.002696045
7.209016393,6,0.002723399
7.221311475,6,0.002920976
7.233606557,6,0.002987776
7.233606557,6,0.002759265
7.254098361,6,0.003041752
7.254098361,6,0.003007898
7.266393443,6,0.00325805
7.278688525,6,0.003535055
7.278688525,6,0.003336475
7.286885246,6,0.003202741
7.299180328,6,0.003269009
7.31557377,6,0.003221547
7.323770492,6,0.003198358
7.331967213,6,0.002855661
7.340163934,6,0.002812587
7.348360656,6,0.002908475
7.360655738,6,0.002872445
7.360655738,6,0.002551215
7.37295082,6,0.002492859
7.389344262,6,0.002960408
7.405737705,6,0.003375608
7.413934426,6,0.003623289
7.413934426,6,0.003535704
7.430327869,6,0.003513936
7.446721311,6,0.003743265
7.459016393,6,0.003664945
7.471311475,6,0.003611168
7.483606557,6,0.003732477
7.487704918,6,0.003812995
7.504098361,6,0.00409016
7.520491803,6,0.004131207
7.520491803,6,0.003822135
7.528688525,6,0.003588876
7.549180328,6,0.003671319
7.56147541,6,0.003880475
7.581967213,6,0.004334349
7.581967213,6,0.004114302
7.602459016,6,0.004334773
7.618852459,6,0.004745556
7.635245902,6,0.004857934
7.635245902,6,0.004303207
7.663934426,6,0.004378486
7.663934426,6,0.00411657
7.68442623,6,0.004320352
7.700819672,6,0.004205605
7.700819672,6,0.004013305
7.721311475,6,0.004171292
7.733606557,6,0.004414272
7.754098361,6,0.004367601
7.770491803,6,0.004790893
7.770491803,6,0.004428528
7.782786885,6,0.004405679
7.795081967,6,0.004446673
7.81147541,6,0.00423645
7.81147541,6,0.003878415
7.827868852,6,0.003604622
7.844262295,6,0.003716638
7.856557377,6,0.003878799
7.87295082,6,0.003812387
7.87295082,6,0.003606579
7.881147541,6,0.003378991
7.893442623,6,0.003385294
7.901639344,6,0.002922682
7.922131148,6,0.002935403
7.922131148,6,0.002845933
7.93852459,6,0.002957092
7.946721311,6,0.003205357
7.967213115,6,0.003506771
7.967213115,6,0.003331351
7.979508197,6,0.003278487
7.991803279,6,0.003110557
8.004098361,6,0.003294021
8.020491803,6,0.003334794
8.020491803,6,0.003300658
8.032786885,6,0.003249493
8.045081967,6,0.003520162
8.057377049,6,0.003466484
8.077868852,6,0.003674735
8.077868852,6,0.003538379
8.094262295,6,0.003404456
8.106557377,6,0.003473877
8.12295082,6,0.003471351
8.12295082,6,0.003191037
8.135245902,6,0.002999368
8.151639344,6,0.003023862
8.172131148,6,0.003593207
8.18852459,6,0.003956284
8.18852459,6,0.003884259
8.209016393,6,0.004034661
8.225409836,6,0.004362695
8.233606557,6,0.004053679
8.237704918,6,0.003507651
8.254098361,6,0.00316081
8.274590164,6,0.003337039
8.295081967,6,0.003864447
8.31557377,6,0.004207262
8.31557377,6,0.004627486
8.331967213,6,0.00511449
8.356557377,6,0.005512914
8.356557377,6,0.005138221
8.389344262,6,0.005124298
8.389344262,6,0.004964731
8.409836066,6,0.004985684
8.430327869,6,0.005182552
8.430327869,6,0.0048694
8.454918033,6,0.004767865
8.479508197,6,0.005101474
8.504098361,6,0.004761499
8.520491803,6,0.004857858
8.545081967,6,0.004992238
8.545081967,6,0.004801181
8.569672131,6,0.004965089
8.590163934,6,0.004756899
8.590163934,6,0.004415325
8.643442623,6,0.0053454
8.643442623,6,0.005447141
8.676229508,6,0.005865071
8.700819672,6,0.00647709
8.700819672,6,0.006177823
8.725409836,6,0.006086668
8.758196721,6,0.006286958
8.795081967,6,0.006282721
8.827868852,6,0.007231288
8.864754098,6,0.007828376
8.864754098,6,0.007733865
8.905737705,6,0.00803951
8.942622951,6,0.008008075
8.942622951,6,0.00720021
8.975409836,6,0.006683009
9.008196721,6,0.006651995
9.040983607,6,0.007376984
9.081967213,6,0.008575552
9.106557377,6,0.008704511
9.114754098,6,0.00856932
9.151639344,6,0.008836564
9.180327869,6,0.008130076
9.180327869,6,0.006888524
9.229508197,6,0.006184664
9.229508197,6,0.005495329
9.258196721,6,0.005504108
9.286885246,6,0.005802987
9.286885246,6,0.005511642
9.31557377,6,0.005808138
9.352459016,6,0.006388672
9.389344262,6,0.006654974
9.413934426,7,0.007371895
9.413934426,7,0.006839586
9.43442623,7,0.006366944
9.454918033,7,0.006006869
9.467213115,7,0.005119412
9.467213115,7,0.003939492
9.5,7,0.003588876
9.5,7,0.003394686
9.520491803,7,0.003658299
9.540983607,7,0.003599275
9.540983607,7,0.003367539
9.557377049,7,0.00340935
9.577868852,7,0.003622776
9.590163934,7,0.003524324
9.598360656,7,0.003730032
9.598360656,7,0.003292196
9.610655738,7,0.003038651
9.618852459,7,0.002949115
9.62295082,7,0.00242761
9.62295082,7,0.001818986
9.631147541,8,0.001524661
9.635245902,8,0.001439503
9.643442623,8,0.001475341
9.647540984,8,0.001306915
9.647540984,8,0.001092889
9.659836066,8,0.001121372
9.676229508,8,0.001444826
9.68852459,8,0.001756415
9.68852459,8,0.001882284
9.709016393,8,0.002374324
9.713114754,8,0.00267112
9.725409836,8,0.002948274
9.737704918,8,0.002881594
9.737704918,8,0.002601122
9.75,8,0.002517764
9.770491803,8,0.00273285
9.786885246,8,0.00277655
9.803278689,8,0.00319827
9.803278689,8,0.003172839
9.827868852,8,0.003441615
9.864754098,8,0.004232534
9.905737705,8,0.005400485
9.905737705,8,0.005678041
9.954918033,8,0.006553186
10.00819672,8,0.007826587
10.05737705,8,0.009138276
10.09836066,8,0.009369758
10.09836066,8,0.008702558
10.14754098,8,0.008422056
10.19262295,8,0.008740441
10.19262295,8,0.007541202
10.32377049,8,0.009045685
10.32377049,8,0.00965597
10.39344262,8,0.011109363
10.43852459,8,0.012136266
10.44672131,8,0.011571936
10.44672131,8,0.010454115
10.42213115,8,0.008790735
10.38114754,8,0.005036121
10.33196721,8,0.004638786
10.28688525,8,0.005321544
10.28688525,8,0.006376429
10.25819672,8,0.007136988
10.23360656,8,0.007408308
